PRODUCT_ID,GRANULE_MEAN_AOT,GRANULE_MEAN_WV,OZONE_VALUE,CLOUDY_PIXEL_PERCENTAGE,THIN_CIRRUS_PERCENTAGE,VEGETATION_PERCENTAGE,MEAN_SOLAR_ZENITH_ANGLE,WATER_PERCENTAGE,SNOW_ICE_PERCENTAGE,_source_file,AREA
S2B_MSIL2A_20191112T031949_N0213_R118_T48PUR_20191112T072803,,,,21.793045,12.874267,0.045756,32.6055253801,78.143942,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-12_03-35-35\20191112T031949_20191112T032819_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20191112T031949_N0213_R118_T48PWQ_20191112T072803,,,,25.493592,17.147979,2.308702,30.847568016,67.017293,0.036287,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-12_03-35-43\20191112T031949_20191112T032819_T48PWQ_metadata.json,48PWQ
S2B_MSIL2A_20191112T031949_N0213_R118_T48PVQ_20191112T072803,,,,42.156107,37.940812,2.589736,31.3276718598,48.811471,0.123105,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-12_03-35-47\20191112T031949_20191112T032819_T48PVQ_metadata.json,48PVQ
S2B_MSIL2A_20191115T033009_N0213_R018_T48PUS_20191115T082828,,,,37.033074,36.23496,8.026764,32.8519058298,53.736484,0.000171,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-15_03-45-15\20191115T033009_20191115T034503_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20191115T033009_N0213_R018_T48PUR_20191115T082828,,,,28.176252,27.238017,0.17504,32.0329437801,71.6407,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-15_03-45-30\20191115T033009_20191115T034503_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20191117T032021_N0213_R118_T48PXT_20191117T072120,,,,24.490133,2.787176,39.646736,34.0414074999,2.713241,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-17_03-34-58\20191117T032021_20191117T033345_T48PXT_metadata.json,48PXT
S2A_MSIL2A_20191117T032021_N0213_R118_T48PWT_20191117T072120,,,,25.170826,0.041599,29.913825,34.4675827762,6.14494,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-17_03-35-02\20191117T032021_20191117T033345_T48PWT_metadata.json,48PWT
S2A_MSIL2A_20191117T032021_N0213_R118_T48PVT_20191117T072120,,,,34.001487,0.879356,36.841765,34.9090016017,4.192127,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-17_03-35-05\20191117T032021_20191117T033345_T48PVT_metadata.json,48PVT
S2A_MSIL2A_20191117T032021_N0213_R118_T48PXS_20191117T072120,,,,22.57033,0.882539,35.209343,33.217435618,4.86161,0.558249,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-17_03-35-13\20191117T032021_20191117T033345_T48PXS_metadata.json,48PXS
S2A_MSIL2A_20191117T032021_N0213_R118_T48PWS_20191117T072120,,,,30.586033,1.742088,23.266704,33.6510144805,3.322889,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-17_03-35-17\20191117T032021_20191117T033345_T48PWS_metadata.json,48PWS
S2A_MSIL2A_20191117T032021_N0213_R118_T48PVS_20191117T072120,,,,43.794673,4.029214,14.432035,34.1001435505,21.80375,0.301927,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-17_03-35-20\20191117T032021_20191117T033345_T48PVS_metadata.json,48PVS
S2A_MSIL2A_20191117T032021_N0213_R118_T48PXR_20191117T072120,,,,27.676115,9.460781,27.599877,32.3974240198,28.373221,0.043547,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-17_03-35-28\20191117T032021_20191117T033345_T48PXR_metadata.json,48PXR
S2A_MSIL2A_20191117T032021_N0213_R118_T48PWR_20191117T072120,,,,20.473306,3.137737,26.521853,32.8387928184,13.836469,0.088865,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-17_03-35-31\20191117T032021_20191117T033345_T48PWR_metadata.json,48PWR
S2A_MSIL2A_20191117T032021_N0213_R118_T48PVR_20191117T072120,,,,38.196768,22.847201,10.277501,33.2960176984,39.951393,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-17_03-35-34\20191117T032021_20191117T033345_T48PVR_metadata.json,48PVR
S2A_MSIL2A_20191117T032021_N0213_R118_T48PWQ_20191117T072120,,,,23.840263,17.206585,3.082342,32.0303059065,67.566603,0.004161,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-17_03-35-46\20191117T032021_20191117T033345_T48PWQ_metadata.json,48PWQ
S2A_MSIL2A_20191117T032021_N0213_R118_T48PVQ_20191117T072120,,,,31.354796,25.038663,4.063148,32.4960183652,57.604086,0.003169,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-17_03-35-49\20191117T032021_20191117T033345_T48PVQ_metadata.json,48PVQ
S2B_MSIL2A_20191119T031019_N0213_R075_T48PXS_20191119T070815,,,,8.041554,3.720489,43.090782,34.9093287831,24.889006,0.000487,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-19_03-25-14\20191119T031019_20191119T032453_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20191119T031019_N0213_R075_T48PXR_20191119T070815,,,,12.728744,11.960959,10.035922,34.1128835102,71.53073,0.000382,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-19_03-25-29\20191119T031019_20191119T032453_T48PXR_metadata.json,48PXR
S2A_MSIL2A_20191120T033031_N0213_R018_T48PUR_20191120T071054,,,,36.462191,15.126394,0.058839,33.1917861125,63.436502,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-20_03-45-32\20191120T033031_20191120T033655_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20191122T032029_N0213_R118_T48PXT_20191122T081629,,,,2.526693,0.559644,71.066773,35.192342279,2.700099,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-22_03-34-54\20191122T032029_20191122T033252_T48PXT_metadata.json,48PXT
S2B_MSIL2A_20191122T032029_N0213_R118_T48PWT_20191122T081629,,,,1.720204,1.263865,57.431573,35.6107576225,5.427831,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-22_03-34-58\20191122T032029_20191122T033252_T48PWT_metadata.json,48PWT
S2B_MSIL2A_20191122T032029_N0213_R118_T48PVT_20191122T081629,,,,1.932896,1.303093,74.729037,36.04394623,3.882264,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-22_03-35-01\20191122T032029_20191122T033252_T48PVT_metadata.json,48PVT
S2B_MSIL2A_20191122T032029_N0213_R118_T48PXS_20191122T081629,,,,20.297821,1.49479,38.242051,34.3646780162,4.960459,0.1203,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-22_03-35-09\20191122T032029_20191122T033252_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20191122T032029_N0213_R118_T48PWS_20191122T081629,,,,19.503843,2.840263,34.330824,34.7900516609,3.058537,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-22_03-35-12\20191122T032029_20191122T033252_T48PWS_metadata.json,48PWS
S2B_MSIL2A_20191122T032029_N0213_R118_T48PVS_20191122T081629,,,,9.363021,7.927147,34.346667,35.2305065368,37.24592,0.000259,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-22_03-35-15\20191122T032029_20191122T033252_T48PVS_metadata.json,48PVS
S2B_MSIL2A_20191122T032029_N0213_R118_T48PUS_20191122T081629,,,,10.54768,10.387236,33.802325,35.6850880845,52.955997,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-22_03-35-19\20191122T032029_20191122T033252_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20191122T032029_N0213_R118_T48PXR_20191122T081629,,,,17.131319,6.589653,27.582505,33.5406843875,37.870502,0.06758,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-22_03-35-23\20191122T032029_20191122T033252_T48PXR_metadata.json,48PXR
S2B_MSIL2A_20191122T032029_N0213_R118_T48PWR_20191122T081629,,,,25.660121,3.323486,22.995086,33.9733668338,13.942558,0.34683,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-22_03-35-27\20191122T032029_20191122T033252_T48PWR_metadata.json,48PWR
S2B_MSIL2A_20191122T032029_N0213_R118_T48PVR_20191122T081629,,,,21.530817,7.510336,6.12358,34.4214387217,62.436557,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-22_03-35-30\20191122T032029_20191122T033252_T48PVR_metadata.json,48PVR
S2B_MSIL2A_20191122T032029_N0213_R118_T48PUR_20191122T081629,,,,33.697262,25.590023,0.053367,34.8839045911,66.241843,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-22_03-35-33\20191122T032029_20191122T033252_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20191124T031041_N0213_R075_T48PXS_20191124T062301,,,,34.911842,14.161374,28.468049,35.9869234114,11.534068,0.003001,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-24_03-25-16\20191124T031041_20191124T032030_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20191125T033049_N0213_R018_T48PUS_20191125T072919,,,,45.878306,3.338846,7.26155,35.1078187676,43.6683,0.001376,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-25_03-45-13\20191125T033049_20191125T034252_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20191125T033049_N0213_R018_T48PUR_20191125T072919,,,,15.270064,0.22592,0.143165,34.2808230406,84.552044,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-25_03-45-27\20191125T033049_20191125T034252_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20191127T032051_N0213_R118_T48PXT_20191127T071155,,,,3.703826,0.512106,69.348258,36.2346950714,3.028415,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-27_03-34-57\20191127T032051_20191127T032705_T48PXT_metadata.json,48PXT
S2A_MSIL2A_20191127T032051_N0213_R118_T48PWT_20191127T071155,,,,0.566956,0.000833,59.16754,36.6484119932,6.339344,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-27_03-35-00\20191127T032051_20191127T032705_T48PWT_metadata.json,48PWT
S2A_MSIL2A_20191127T032051_N0213_R118_T48PVT_20191127T071155,,,,8.046513,0.000317,63.361394,37.0764496838,4.284118,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-27_03-35-04\20191127T032051_20191127T032705_T48PVT_metadata.json,48PVT
S2A_MSIL2A_20191127T032051_N0213_R118_T48PWS_20191127T071155,,,,28.662347,2.527939,32.723475,35.825201395,3.199758,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-27_03-35-15\20191127T032051_20191127T032705_T48PWS_metadata.json,48PWS
S2A_MSIL2A_20191127T032051_N0213_R118_T48PVS_20191127T071155,,,,10.592716,3.161224,31.363326,36.2601555413,39.971042,0.004814,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-27_03-35-18\20191127T032051_20191127T032705_T48PVS_metadata.json,48PVS
S2A_MSIL2A_20191127T032051_N0213_R118_T48PUS_20191127T071155,,,,12.566755,1.265101,21.658105,36.7088216404,61.763346,0.004743,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-27_03-35-21\20191127T032051_20191127T032705_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20191127T032051_N0213_R118_T48PVR_20191127T071155,,,,22.856656,3.735953,2.584905,35.4479495608,68.936187,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-27_03-35-33\20191127T032051_20191127T032705_T48PVR_metadata.json,48PVR
S2A_MSIL2A_20191127T032051_N0213_R118_T48PUR_20191127T071155,,,,3.941275,0.911213,0.049536,35.9041242689,96.004879,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-27_03-35-35\20191127T032051_20191127T032705_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20191127T032051_N0213_R118_T48PVQ_20191127T071155,,,,24.659156,6.531803,1.616428,34.6391840441,69.97661,0.08629,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-27_03-35-47\20191127T032051_20191127T032705_T48PVQ_metadata.json,48PVQ
S2B_MSIL2A_20191129T031049_N0213_R075_T48PXS_20191129T071406,,,,11.482392,4.740014,41.410506,36.9897396228,22.29047,0.004667,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-29_03-25-12\20191129T031049_20191129T032017_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20191129T031049_N0213_R075_T48PXR_20191129T071406,,,,44.994602,20.344257,5.001368,36.1861858154,44.314471,0.019878,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-29_03-25-26\20191129T031049_20191129T032017_T48PXR_metadata.json,48PXR
S2A_MSIL2A_20191130T033111_N0213_R018_T48PUS_20191130T073458,,,,11.291153,11.040083,21.610993,36.0828740047,64.285064,0.000306,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-30_03-45-16\20191130T033111_20191130T033729_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20191130T033111_N0213_R018_T48PUR_20191130T073458,,,,18.277001,14.098215,0.093549,35.2544620729,81.60007,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-11\S2_2019-11-30_03-45-30\20191130T033111_20191130T033729_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20191202T032109_N0213_R118_T48PWT_20191202T072407,,,,27.997871,27.03802,43.293872,37.5925389595,4.05705,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-02_03-34-55\20191202T032109_20191202T032821_T48PWT_metadata.json,48PWT
S2B_MSIL2A_20191202T032109_N0213_R118_T48PVT_20191202T072407,,,,5.057686,3.939907,68.107432,38.0193067424,3.06684,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-02_03-34-58\20191202T032109_20191202T032821_T48PVT_metadata.json,48PVT
S2B_MSIL2A_20191202T032109_N0213_R118_T48PWS_20191202T072407,,,,29.062913,26.403937,42.786276,36.7687537725,2.361787,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-02_03-35-10\20191202T032109_20191202T032821_T48PWS_metadata.json,48PWS
S2B_MSIL2A_20191202T032109_N0213_R118_T48PVS_20191202T072407,,,,8.726435,8.508572,34.535721,37.202178468,39.687893,0.000455,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-02_03-35-13\20191202T032109_20191202T032821_T48PVS_metadata.json,48PVS
S2B_MSIL2A_20191202T032109_N0213_R118_T48PUS_20191202T072407,,,,9.406698,9.23678,33.366016,37.6488759042,54.606938,7.6e-05,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-02_03-35-16\20191202T032109_20191202T032821_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20191202T032109_N0213_R118_T48PVR_20191202T072407,,,,38.628824,22.689179,4.922508,36.3889980166,48.429701,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-02_03-35-27\20191202T032109_20191202T032821_T48PVR_metadata.json,48PVR
S2B_MSIL2A_20191202T032109_N0213_R118_T48PUR_20191202T072407,,,,42.898734,26.214388,0.054121,36.8429242978,57.045645,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-02_03-35-30\20191202T032109_20191202T032821_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20191205T033119_N0213_R018_T48PUS_20191205T070306,,,,15.783579,14.862087,18.902567,36.9542446795,62.457108,0.00023,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-05_03-45-10\20191205T033119_20191205T033318_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20191205T033119_N0213_R018_T48PUR_20191205T070306,,,,10.389878,10.386036,0.173283,36.126224578,89.430165,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-05_03-45-25\20191205T033119_20191205T033318_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20191207T032121_N0213_R118_T48PXT_20191207T071912,,,,10.373294,0.072981,61.80988,37.9835547807,2.201527,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-07_03-34-54\20191207T032121_20191207T032731_T48PXT_metadata.json,48PXT
S2A_MSIL2A_20191207T032121_N0213_R118_T48PWT_20191207T071912,,,,6.083719,0.00359,51.640713,38.3980584008,4.600694,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-07_03-34-58\20191207T032121_20191207T032731_T48PWT_metadata.json,48PWT
S2A_MSIL2A_20191207T032121_N0213_R118_T48PVT_20191207T071912,,,,1.782177,1.139993,64.990997,38.8259981785,2.650821,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-07_03-35-01\20191207T032121_20191207T032731_T48PVT_metadata.json,48PVT
S2A_MSIL2A_20191207T032121_N0213_R118_T48PVS_20191207T071912,,,,22.166522,0.357899,28.718027,38.0093103805,33.745241,0.000202,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-07_03-35-15\20191207T032121_20191207T032731_T48PVS_metadata.json,48PVS
S2A_MSIL2A_20191207T032121_N0213_R118_T48PUS_20191207T071912,,,,0.212723,0.0,33.393618,38.4565867178,63.367647,0.001136,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-07_03-35-19\20191207T032121_20191207T032731_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20191207T032121_N0213_R118_T48PVR_20191207T071912,,,,47.668857,4.951924,1.478349,37.1964619259,46.694553,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-07_03-35-30\20191207T032121_20191207T032731_T48PVR_metadata.json,48PVR
S2A_MSIL2A_20191207T032121_N0213_R118_T48PUR_20191207T071912,,,,12.45031,12.448473,0.051623,37.6507696497,87.497067,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-07_03-35-33\20191207T032121_20191207T032731_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20191209T031119_N0213_R075_T48PXS_20191209T063000,,,,1.015354,0.002467,43.448043,38.6407945228,28.457659,0.005057,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-09_03-25-10\20191209T031119_20191209T031716_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20191209T031119_N0213_R075_T48PXR_20191209T063000,,,,19.391359,13.293082,7.518104,37.8375243571,65.243661,0.009255,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-09_03-25-25\20191209T031119_20191209T031716_T48PXR_metadata.json,48PXR
S2A_MSIL2A_20191210T033131_N0213_R018_T48PUS_20191210T070124,,,,0.483488,0.415923,21.308516,37.6790495639,74.991167,7e-05,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-10_03-45-13\20191210T033131_20191210T033505_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20191210T033131_N0213_R018_T48PUR_20191210T070124,,,,0.827224,0.825964,0.15939,36.8525267679,99.005669,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-10_03-45-27\20191210T033131_20191210T033505_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20191212T032129_N0213_R118_T48PXT_20191212T065639,,,,26.348969,12.393665,49.644202,38.660414325,1.848612,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-12_03-34-51\20191212T032129_20191212T032716_T48PXT_metadata.json,48PXT
S2B_MSIL2A_20191212T032129_N0213_R118_T48PXS_20191212T065639,,,,35.690362,3.391164,24.629997,37.8333473114,3.27122,0.048388,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-12_03-35-06\20191212T032129_20191212T032716_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20191212T032129_N0213_R118_T48PXR_20191212T065639,,,,22.483152,0.024446,15.583935,37.00954026,42.837793,0.173419,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-12_03-35-20\20191212T032129_20191212T032716_T48PXR_metadata.json,48PXR
S2B_MSIL2A_20191212T032129_N0213_R118_T48PUR_20191212T065639,,,,46.791441,38.966304,0.03332,38.3445066904,53.174269,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-12_03-35-30\20191212T032129_20191212T032716_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20191212T032129_N0213_R118_T48PWQ_20191212T065639,,,,19.073411,2.475997,0.837608,36.6266289379,77.94764,0.147962,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-12_03-35-38\20191212T032129_20191212T032716_T48PWQ_metadata.json,48PWQ
S2A_MSIL2A_20191214T031121_N0213_R075_T48PXS_20191214T070247,,,,2.700319,1.625435,41.856828,39.2688466189,26.642832,0.004477,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-14_03-25-11\20191214T031121_20191214T031725_T48PXS_metadata.json,48PXS
S2A_MSIL2A_20191214T031121_N0213_R075_T48PXR_20191214T070247,,,,6.000078,1.31936,6.635111,38.4680279902,78.804553,0.010387,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-14_03-25-26\20191214T031121_20191214T031725_T48PXR_metadata.json,48PXR
S2B_MSIL2A_20191215T033139_N0213_R018_T48PUS_20191215T073452,,,,13.078458,12.095904,18.897325,38.271305981,63.785446,7.3e-05,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-15_03-45-11\20191215T033139_20191215T033644_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20191215T033139_N0213_R018_T48PUR_20191215T073452,,,,25.310236,13.329245,0.059466,37.4477439415,74.598062,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-15_03-45-25\20191215T033139_20191215T033644_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20191217T032131_N0213_R118_T48PXT_20191217T064024,,,,5.894643,5.655329,65.684205,39.1852937793,1.857223,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-17_03-34-51\20191217T032131_20191217T032851_T48PXT_metadata.json,48PXT
S2A_MSIL2A_20191217T032131_N0213_R118_T48PWT_20191217T064024,,,,1.811594,1.439966,53.94336,39.6115157918,3.713987,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-17_03-34-55\20191217T032131_20191217T032851_T48PWT_metadata.json,48PWT
S2A_MSIL2A_20191217T032131_N0213_R118_T48PVT_20191217T064024,,,,7.754105,1.790874,42.156103,40.0503981507,1.884336,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-17_03-34-58\20191217T032131_20191217T032851_T48PVT_metadata.json,48PVT
S2A_MSIL2A_20191217T032131_N0213_R118_T48PXS_20191217T064024,,,,10.804762,4.41858,61.614311,38.3616220451,4.088034,0.000184,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-17_03-35-06\20191217T032131_20191217T032851_T48PXS_metadata.json,48PXS
S2A_MSIL2A_20191217T032131_N0213_R118_T48PWS_20191217T064024,,,,12.774969,5.186264,60.798651,38.793906215,2.947535,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-17_03-35-09\20191217T032131_20191217T032851_T48PWS_metadata.json,48PWS
S2A_MSIL2A_20191217T032131_N0213_R118_T48PVS_20191217T064024,,,,28.970489,4.28981,24.736699,39.2391171679,24.958314,0.000601,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-17_03-35-12\20191217T032131_20191217T032851_T48PVS_metadata.json,48PVS
S2A_MSIL2A_20191217T032131_N0213_R118_T48PUS_20191217T064024,,,,39.620787,0.140131,21.833616,39.6964190841,32.702705,0.002585,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-17_03-35-16\20191217T032131_20191217T032851_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20191219T031129_N0213_R075_T48PXS_20191219T064247,,,,26.722736,0.298502,26.794431,39.7594625824,25.701618,0.342683,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-19_03-25-11\20191219T031129_20191219T032106_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20191219T031129_N0213_R075_T48PXR_20191219T064247,,,,0.163106,0.061677,7.11401,38.9626374186,83.991122,0.000586,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-19_03-25-26\20191219T031129_20191219T032106_T48PXR_metadata.json,48PXR
S2A_MSIL2A_20191220T033141_N0213_R018_T48PUS_20191220T070111,,,,12.525436,0.000694,8.840647,38.7124494577,71.871692,0.010405,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-20_03-45-10\20191220T033141_20191220T033759_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20191220T033141_N0213_R018_T48PUR_20191220T070111,,,,1.920128,0.0,0.159314,37.8930966613,97.903514,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-20_03-45-25\20191220T033141_20191220T033759_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20191222T032139_N0213_R118_T48PXT_20191222T072524,,,,19.312739,6.883412,47.404769,39.5561877726,1.145642,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-22_03-34-52\20191222T032139_20191222T032706_T48PXT_metadata.json,48PXT
S2B_MSIL2A_20191222T032139_N0213_R118_T48PWT_20191222T072524,,,,22.70463,2.448708,33.904254,39.9915976059,2.431446,0.0,dbscl-sentinel-2-2019\dbscl-sentinel-2_2019-12\S2_2019-12-22_03-34-55\20191222T032139_20191222T032706_T48PWT_metadata.json,48PWT
